,Unnamed: 1,CO00COKY,CO00DRBE,CO00FERA,CO00KUNI,CO00URMA,CO01TUNG,CO03CHBA,CO03CHBU,CO03COPM,CO04BAFI,CO04KIVA,CO04LIFI,CO04LIRA,CO04MGNG,CO04PFCH,CO04PFRE,CO04ZIMG,CO05ASGU,CO05BAFI,CO05KUBE,CO06DATZ,CO06LIFI,CO06MOPE,CO06MOTO,CO06QUNG,CO07CAFR,CO08ABSU,CO08GOBE,CO08HEVE,CO08KIPR,CO09NAKY,CO09NUTB,CO10HEIG,CO11NUPM,CO12GOVA,CO13CABL,CO13CAHN,CO13COTB,CO13DESC01A,CO13HENG,CO14CABT,CO14CATI,CO14OSPA,CO14WUCL,CO14ZIHO,CO14ZIMG,CO15ABSP,CO17LITW01A,CO17MUMA,CO17RAPA,CO17WUBO1A,CO18DATO01A,CO18HECO01A,CO18HECO01B,CO18RELC01A,CO92SHPU,CO93COTW,CO94DUUR,CO94HEAQ,CO94LISE,CO95TUNG,CO96QUVA,CO96SWBB,CO96SWFB,CO97CHSY,CO98BOFP,CO98CHPI,CO98EVXM,CO98QUNC,CO98SWPR,CO99DRGB,CO99GUMI,CO99KUHO,CO99LICL,CO99SWFB
CO08GOBE,0.2270216589769326,0.9848785371722341,0.3783936449460407,0.23392322346469116,0.2648814321701235,0.298875987072789,0.35802146093297027,0.40776531320174014,0.35159190413412494,0.009142222368482167,-0.06579957659218044,0.02422613688784635,-0.08623469516467533,0.23234291046059935,0.7541345714923057,-0.10445850678347035,0.318021487861631,-0.27581024384661007,0.028514860841580527,-0.37951860435208196,0.0016789981316654903,0.031712654913536184,-0.08783816373688265,-0.00925724506623905,0.6118435247555624,0.03954370592733964,0.4180560291891816,0.03064050422063688,1.0,-0.022528624814890805,0.9741237593371674,0.021144180636235112,0.026992250024863475,-0.0023129493329599247,0.00924779913919015,0.12019028634822429,-0.026011280816162535,0.0635171949611647,0.00487908955696028,0.9576742527218071,0.021178087146953795,0.0945540829037849,-0.002426531274445524,0.3440101286038269,0.07505425874643598,0.9678913088662511,0.8441497262952892,-0.004112633282160627,0.10148223125282153,-0.16926337831610005,-0.029508518559054776,0.11668512396409197,0.053735420322260266,0.06492121342639484,-0.020432355606715344,-0.01895245384119692,0.23061449719660565,0.3341746959284991,0.9209524873232885,0.9705639666612553,0.17048686175997627,0.267016170837096,0.9317293570109537,0.9551417737299442,0.9413857821437728,0.07343895324652944,-0.08365304083204464,0.22341476691750023,0.007049263166189405,0.4242827584870704,0.5844497860326998,-0.07944493743393971,0.3386650295657383,0.3175129207684469,0.013159984752884758,0.7846673669695711
CO08HEVE,-0.022940142171914903,-0.030258153073667866,-0.11663967660606495,-0.03939149033992907,0.1713250839520397,-0.036683981637053144,0.14008415337794397,-0.11406292103944718,-0.004738342910551639,0.5183069719341893,-0.013783077341219162,0.623737146607781,-0.003284162132212069,-0.054403191941475706,0.13893666089286594,0.3114105991361296,-0.022060403585388196,-0.06157036128183611,-0.059484473802298814,-0.0018494943976347957,-0.32326706682822687,0.6390094914907025,0.005026878066002127,0.8370360001404168,0.14656448242627282,0.24550974845152515,-0.010921674973363351,0.0946399492073258,-0.022528624814890805,1.0,-0.009396756035331265,0.6030079536254102,-0.44478523970964723,0.5922715643629566,0.516525196025109,0.3266000940752987,0.47719560815507167,0.6688333413343545,0.42464331896827,0.0028716197677741886,0.34820707323810074,0.36904933835254106,0.9420396369193067,0.27623573148803343,-0.17395543570667055,-0.0022697508403008724,0.08405484994249465,0.5456087501627331,0.4727380455788908,0.5081112549784795,0.6001624224169798,0.22321296772750654,0.38524593292840714,-0.010537748284732435,0.2784037171818241,0.6639257273078765,0.29172075288430177,0.38425122858915584,-0.06502259848134234,0.052679057193344675,-0.14427277462019394,0.3657964186426946,-0.05722500689753972,-0.037869697839342006,-0.056351429340238665,-0.19969984586187073,-0.010470137757884584,0.24662222980257636,0.6593107054353453,-0.03898180185282792,0.13961063841038743,-0.03448871289433908,0.21314199937250428,-0.05801180954604195,0.5394426733448959,0.10018509626420512
CO08KIPR,0.22601152686666906,0.9588446680084791,0.36118338380481946,0.2156475918266558,0.2467259421853462,0.27902281233911563,0.339237075579865,0.3795775819624978,0.3250538055212988,-0.012213624649065445,-0.047253986190613016,0.014080565381585674,-0.08788999390636452,0.21007335990566384,0.7391231115478524,-0.10646476218444939,0.29785753920939495,-0.28116425479514845,-0.01664870110012726,-0.3624989245494208,-0.035560333063105375,0.01295331708359436,-0.08952431886976692,-0.002368766810932098,0.5968733389597002,0.00859067727506987,0.4091019414856074,-0.00837823222350821,0.9741237593371674,-0.009396756035331265,1.0,0.018090668857221378,0.006246196937890521,-0.01611340068514765,-0.01208428839781962,0.1364768850973345,0.0032197462672824903,0.06953944665693922,-0.007214310083209211,0.9843312193382193,0.014222620154846443,0.1221788734759264,0.012419968651119077,0.35707201481898915,0.06100796799926469,0.9944737422965162,0.8205564738906185,0.002662031998227277,0.13091036411146043,-0.1725237678364155,-0.007149886463170026,0.11001078781427592,0.07807393992618691,0.07730687505568759,0.03358050542639615,-0.01439084015791328,0.21526516290729794,0.30745503724474543,0.8868315853269293,0.9351370018569671,0.13763810348394184,0.2548330045331897,0.8979387860413286,0.9239461429638187,0.9106973822273812,0.022669659238642538,-0.08525866822600908,0.21277479015187215,-0.0017812142091048852,0.4037966175892241,0.5725694638371838,-0.08096962288151222,0.32286763945387,0.2963758712784403,-0.006253513112698552,0.7662623146750467
CO09NAKY,0.1034058983935458,0.012909911949430043,-0.05759956891050064,-0.004241448429724519,0.32519859238824456,0.01070657527263825,0.27369511153347803,-0.0390913877262363,0.11078566240702409,0.9009080856734984,-0.011505309110160336,0.4257264320667698,-0.01608954880128416,0.014616833491004231,0.1447277232321883,0.2200770870590825,0.025474530698370464,-0.009633822727017367,0.1614020305659379,0.035181417266965685,-0.12744309598083045,0.8010768770241092,-0.011105887154599361,0.5652188627260891,0.11958304410575336,0.5443119552587781,0.008193073184002678,0.34384629704790404,0.021144180636235112,0.6030079536254102,0.018090668857221378,1.0,-0.25465196636965753,0.7777943168256131,0.8993710081190821,0.4083658528850471,0.24240690489219963,0.4002803953057724,0.2939730728535555,0.02909635921407462,0.23557130103524682,0.2139259866864396,0.6413374258942242,0.27095872257724085,0.1878570884036569,0.009120087865475381,0.14626435898710247,0.38665761518116193,0.2737976738964982,0.3081198628144876,0.3388381814649067,0.19210282110327104,0.37631997346846335,-0.017674936534227373,0.08815940923528877,0.9473518603993599,0.19743313244707608,0.5825536910985174,-0.024093190953677127,0.14762518560608903,0.03237290632088328,0.24587694502652774,-0.004570999992555061,0.0065446180834851705,-0.005698700340591206,-0.0037036955168927048,-0.018179471236309357,0.17061940516139998,0.44983581157344205,-0.0017994870135243659,0.11547486664721522,0.00010935479857000664,0.3078918441937777,-0.008546190091848933,0.7773008223592492,0.15105222984020475
CO09NUTB,-0.006936848919035141,0.03661669591812514,0.05580029673950719,0.08635765101252982,-0.00012871506129275172,0.08717752233501834,0.012797952671827269,0.19356184012340033,0.14228192991542754,-0.13528170037317727,0.0025349094520921967,-0.2212786129587864,0.01777680342051611,0.09928484880195934,-0.04669057770791667,-0.42161735828878716,0.07877038070471194,0.09704606248991672,0.2048625984994285,-0.05160838878108583,0.6913609245747906,-0.1754811106704877,-0.0024994784179308252,-0.4495972034083011,-0.028900496638684776,0.05712767735044871,0.019701990965864405,0.13437389225607238,0.026992250024863475,-0.44478523970964723,0.006246196937890521,-0.25465196636965753,1.0,-0.09566725620110697,-0.1322440019907984,-0.18606226634595668,-0.3691654564240848,-0.4281629617508338,-0.035908899831671746,0.0014092348815741742,0.2198775158112804,-0.49773839420259064,-0.4198951505148924,-0.12635622860653822,0.4736276182397415,0.009922863935110524,-0.008390561764407261,-0.7184006578172829,-0.5331407802271209,-0.29545069831187765,-0.8173236390119053,0.17809468286971172,-0.3320645191689772,-0.07596999755281775,-0.4941254506644812,-0.3028665229177427,-0.03094083229247877,0.006755808011096568,0.09166166315443314,0.005253718147711044,0.4091274938241198,-0.09063802530854873,0.09984035932869323,0.06359450043941234,0.07008320398865486,0.39804941187666903,0.035373455606461934,-0.1292497863681634,-0.3467222496798584,0.08794126589446967,-0.06321416659594983,0.0880407839293853,-0.041077277698556,0.10815084756884569,-0.05692740281115901,-0.04563105417388449
CO10HEIG,0.010774300453615446,-0.01101217069561107,-0.0655564534948329,0.04397164559904527,0.29328009431961216,0.04812793996836472,0.23918399493861964,0.002603768068166473,0.12586248861429322,0.8148588693699069,-0.018572484529780168,0.4470743625972785,0.03236344081580249,0.058512469449030276,0.12499411166242207,0.19417930703886166,0.058102164844611996,0.01776530441531267,0.3211983409706142,-0.0034129930885906054,-0.049856292964400646,0.9122502654064717,0.025704975122386634,0.5335864807446565,0.09755828829967703,0.5317821132563527,6.883201459636385e-05,0.4046351603808253,-0.0023129493329599247,0.5922715643629566,-0.01611340068514765,0.7777943168256131,-0.09566725620110697,1.0,0.8134160992671667,0.23037542355512636,0.1798352921758046,0.3891356722920474,0.3439066694976906,-0.0059112343609481165,0.3216475432279622,0.14367281303908888,0.6271862520881083,0.2849126288225169,0.1758883942564973,-0.019178580501281933,0.10831046553740409,0.29365981160603194,0.1996402544803395,0.2817112274787817,0.21862184520362996,0.2613021448443077,0.25698185857978384,-0.04340789870293083,-0.00243061465081338,0.761495547077122,0.18984965552394156,0.6445933991425647,-0.04977837881921128,0.08957173931245004,0.07110088434484382,0.26232016682830916,-0.02296153478340679,-0.0191218970629909,-0.03183172402653697,0.13533079900839465,0.026894847672068574,0.16035187463990958,0.46032641492764387,0.01339510448117506,0.09155188618107699,-0.006470875971767021,0.3205200198325448,0.024572146101168844,0.8460442419788673,0.13111444641159353
CO11NUPM,0.05305519091348697,0.0011135953349199537,-0.05668611897151835,0.06793883431369593,0.3643337791028574,0.0723938184582431,0.2988137201104963,0.031582955063400975,0.1749814670501656,0.998449109183447,-0.02455570465468311,0.4441795282285517,0.03379910856659833,0.09587828727778594,0.1263860833611414,0.23718822436136708,0.08313104252814343,0.048446895994617066,0.36141808194668584,0.028778065824186214,0.03291181197505578,0.8537182275439041,0.020080230806752114,0.4897663711564892,0.10265815586307264,0.6815065728405159,0.0007693524926003995,0.5384693132079754,0.00924779913919015,0.516525196025109,-0.01208428839781962,0.8993710081190821,-0.1322440019907984,0.8134160992671667,1.0,0.30883506615126527,0.14695445700634238,0.3342702532278417,0.2943173239706775,-0.001857502739661418,0.26052392504980987,0.14357653677479928,0.5471759161487693,0.2428027368676541,0.25039735932176943,-0.021217311650052962,0.1259816524534608,0.30589244483658995,0.1908471721632139,0.25703129536358826,0.21483196585688677,0.21207214637840854,0.24750948396653127,-0.01283329731134739,-0.08236956720920836,0.8730054752876226,0.20260607415308998,0.6261682390809741,-0.03384590163862903,0.1258968380210704,0.12314212318030118,0.25568774078971107,-0.017394074873265414,-0.006532351029658764,-0.016875413904134332,0.23464954332880592,0.029237109521440527,0.17147477959812477,0.473284269369333,0.033750764908718436,0.10032455042173077,0.007108234335896534,0.327710912781895,0.046001926747210896,0.8320507184259276,0.13247781878877038
CO12GOVA,0.3147431398071775,0.11614537299467292,0.005668788086259342,-0.07706275988680714,0.16278686066351375,-0.03849751476376081,0.125673981502133,-0.030111989181874067,0.05820935733202515,0.3089303871100885,0.030201019106080657,0.31081902658738375,-0.14422794766472513,-0.0017354509086992761,0.1442300616784128,0.13291622973908176,-0.006110273961421562,-0.013092678967126965,-0.0759058747672836,0.04112302190339998,-0.19722297612051512,0.27848101719182056,-0.14432102764785498,0.36279749680074674,0.16251616761115145,0.28171198324382046,0.0441746175742846,0.1201272256852966,0.12019028634822429,0.3266000940752987,0.1364768850973345,0.4083658528850471,-0.18606226634595668,0.23037542355512636,0.30883506615126527,1.0,0.24372674296104274,0.27760327150846614,0.18869968364939893,0.10317947958933421,-0.005841603999757876,0.18078209674490917,0.3527231263786087,0.10453165008755352,0.02916907309901004,0.09877993875772091,0.15722795944706636,0.25409253647037544,0.1979844690170166,0.22422007980262185,0.2740189176998752,0.023140361975678113,0.2151253637008961,0.018532114381353937,0.1485385226009963,0.40841023211277266,0.1352965533201234,0.1781090100337715,0.08528216350925066,0.15697024283679428,-0.04707614114616035,0.15307889296131105,0.09287484538900403,0.10749938348237957,0.09586408848012003,-0.07471082479954946,-0.1415568390387716,0.11241983274383442,0.27323436708782656,0.008251191750620232,0.15035948448538897,0.050344430181103725,0.11034787407464752,-0.003992756828378102,0.24686871922161702,0.13945142832178323
CO13CABL,-0.01847230527494985,-0.027670095678127393,-0.05976991294602435,0.026446537149835803,0.09643716376008021,-0.13443095842689243,0.10600790490593598,-0.12473690507584878,-0.07349419049306626,0.14646642245446845,-0.05769132868058027,0.31157356488316396,-0.01956104339586695,0.02439181787009254,0.04796494389734626,0.3430537121444758,-0.1314819086184949,0.03667754933191089,-0.3017536442829901,0.030803973769683555,-0.3281415000987117,0.21356705499505285,-0.015999374940222588,0.4801719768632293,0.08465799594849327,-0.009335539570947517,-0.006328072872226989,-0.10449731528491499,-0.026011280816162535,0.47719560815507167,0.0032197462672824903,0.24240690489219963,-0.3691654564240848,0.1798352921758046,0.14695445700634238,0.24372674296104274,1.0,0.3944581881271876,0.37912037500014556,0.011158883219470858,-0.14608499289548674,0.17365687016157402,0.4455584785536534,0.12920511315575067,-0.2863203446505424,0.004945906214388509,0.025162357469656706,0.4101084307526264,0.4119299113785369,0.4596177695969434,0.5242608874561587,-0.08187819405659487,0.2535823481866935,-0.009432416825067843,0.29383184375919186,0.3281941945361771,0.2673906936834351,0.08583728393892961,-0.06223414883570881,0.007304608466839351,-0.16964326109757547,0.2458780754880719,-0.05143544707949913,-0.039909012695134444,-0.048610759574537844,-0.28434300588918515,-0.015928046389845157,0.21723853132493962,0.460730950720287,0.017600630716850005,0.11188649749938173,0.019725778997850323,0.14945361606246435,-0.018485357066627243,0.150915917618886,0.027902908061987548
CO13CAHN,-0.010032510963629655,0.056295618727991555,-0.08387651395352898,-0.06385449190143819,0.14142373612115514,0.08190069211797787,0.12986177340942234,0.0004158631084618108,0.0722846365057015,0.34048007174439227,-0.02469058153783989,0.49806999950569514,0.026352271038404835,-0.13879753500783398,0.19416501947951426,0.17914720636323406,0.0978237318591234,-0.1980585435568856,-0.0680512743915671,0.02958230383221253,-0.30194183674045916,0.41695614419278243,0.04102806730209255,0.687073819094041,0.22313507303582752,0.14664729437373672,0.021228894530812895,0.04168574796297216,0.0635171949611647,0.6688333413343545,0.06953944665693922,0.4002803953057724,-0.4281629617508338,0.3891356722920474,0.3342702532278417,0.27760327150846614,0.3944581881271876,1.0,0.45234523731343484,0.0812134611071466,-0.00879750677938621,0.5052018047293543,0.6238268789215958,0.2898087034951775,-0.25135667737365125,0.07044934728807081,0.15079682769042568,0.518674730277975,0.5203357094218807,0.20219689568577454,0.5839434971086135,-0.018263045450439212,0.3630096476651587,0.021768757590032283,0.2388234363232555,0.45386676304716944,0.30741806343672057,0.3257056134672708,-0.0072240279993365936,0.11879557103396629,-0.11434438210964745,0.32314438873512996,0.006468038621631434,0.03459828400514092,0.01880668794821875,-0.16375785153617908,0.023614577207599317,0.2775585174117415,0.6405929396258805,0.012421194147527879,0.2451122538287592,-0.0366703855884118,0.18089180198733706,-0.0168563294126985,0.3422108957428959,0.17030535440466243
CO13COTB,0.010209807178877576,0.004316821340099648,-0.053872230540084616,0.033484933348153244,0.1326801518457195,0.041537203013640674,0.11575565686002255,0.06441419870575676,0.10334901316333682,0.2938898787503859,0.0067268264391988596,0.4621066092775717,0.016300412896999097,0.046248060870232706,0.07033571052759764,0.2919227096595657,0.05236299505102907,0.028361173604756314,0.11569173623314719,0.052838812142027965,0.19028992887999638,0.3662159506922983,0.010122515394242073,0.5675503624146284,0.14120024280344165,0.21724997615014527,0.00782589514801597,0.18297345301257228,0.00487908955696028,0.42464331896827,-0.007214310083209211,0.2939730728535555,-0.035908899831671746,0.3439066694976906,0.2943173239706775,0.18869968364939893,0.37912037500014556,0.45234523731343484,1.0,0.0031011728365361313,-0.21227912522012704,0.24940724831746236,0.4099184291999095,0.11542694818888415,-0.2504331767391431,0.0020914317716387676,0.059360896399013374,0.43219284687428894,0.40999350924268824,0.2680897097725571,0.4241211813429204,-0.16790915834646894,0.08976878832790242,-0.10481265926221117,-0.14661192919992114,0.3015571493403627,0.36769934627982515,0.2968897403514693,-0.013183200809986032,0.04609477158864845,0.13276936273023418,0.25440570434966336,0.02124081122769498,0.01640208553355274,0.005594180634906174,0.15401835496448094,0.024522156509544736,0.3852004756117033,0.624731368751216,0.04133603148081452,0.15905350360408882,0.03882581099424857,0.12953253445933344,0.038026566964806385,0.3613487052717429,0.06317017966433437
CO13DESC01A,0.22336839017711413,0.9428908494939527,0.35323085969242907,0.2112963841516413,0.25463148947929864,0.273438303373751,0.3479885203206914,0.37204718371683876,0.3326887156063094,-0.001976751809072706,-0.0525430787410993,0.024741556855058168,-0.08740903802361301,0.20515356433201015,0.7586070395632417,-0.10588102125125051,0.29351458589227264,-0.27956622384589924,-0.026074761940749782,-0.33967086872847135,-0.0402443551338241,0.025153938874456553,-0.08903434260815787,0.009830578362298757,0.622920107626973,0.01756367259702938,0.41095620990629705,0.0023568411479068106,0.9576742527218071,0.0028716197677741886,0.9843312193382193,0.02909635921407462,0.0014092348815741742,-0.0059112343609481165,-0.001857502739661418,0.10317947958933421,0.011158883219470858,0.0812134611071466,0.0031011728365361313,1.0,0.016541095524997263,0.13380127531382371,0.02463354338210162,0.3640482966886387,0.054886722257625496,0.987145223362618,0.8355359631467795,0.012896785670629045,0.1440244714501648,-0.17156840460772518,0.002363741275659002,0.11195975636797593,0.08240098535940404,0.06990744249560475,0.03196400145455762,-0.0030113064454691664,0.23426373067095932,0.32381869849594863,0.866335325315097,0.932620023520463,0.13655889927201814,0.27226627710203843,0.8794892103048081,0.9086514352273688,0.8939058438996954,0.014160332919056457,-0.08479222675879898,0.23048137067017255,0.011270059804800482,0.39795269572206043,0.6023912156180853,-0.08052681746814809,0.33325296046748165,0.2909942463426075,0.004340824341350904,0.7835727989025962
CO13HENG,-0.030463535613848798,0.023135625726634995,-0.022798107376282798,0.05126761972906375,0.13784018851103727,0.04922913353334274,0.12009148718773828,0.07438430476983279,0.12336209656837915,0.260096018501167,0.0038226816806338874,0.12575944457032343,0.009135174341992514,0.0035659997049868426,0.09413735833966481,-0.15592738388404295,0.05224688296924405,0.01422264006423337,0.10491153224945535,-0.10259954547239097,0.20944571819150648,0.31018177090828497,0.004079694864878618,0.05706610906158878,0.0415289448497912,0.19285977575725846,0.01459351018802927,0.14379150644627708,0.021178087146953795,0.34820707323810074,0.014222620154846443,0.23557130103524682,0.2198775158112804,0.3216475432279622,0.26052392504980987,-0.005841603999757876,-0.14608499289548674,-0.00879750677938621,-0.21227912522012704,0.016541095524997263,1.0,-0.18255450620465521,0.3662840439104209,0.13389123667041022,0.3709675652690322,0.02117551721883124,0.07314143306979812,-0.27036101588570566,-0.2313749214761863,0.06329833859036879,-0.2908952385625005,0.5566972082035909,0.024454325578949686,0.01977675588165426,-0.1336152377834642,0.2306681912891686,0.029023849192902414,0.2939944328323732,0.04600199854144633,0.06242469116481532,0.18387711461116463,0.1638188965247228,0.04005942491042419,0.03686620042231324,0.02340639498928034,0.1021328476731797,0.015639107132989962,-0.12318400830601012,-0.0934653381548071,0.040020403066260674,-0.019026242315404722,0.02405684698559303,0.13511816832221765,0.053544283253271575,0.3224616682934886,0.05506153168456015
CO14CABT,0.0222741955269578,0.07803244599340148,-0.046329467436062526,-0.2908678142604022,-0.09228817053692759,0.14815400546459648,0.013426095139990143,-0.07952319326146484,-0.03464454928333921,0.146906667334873,-0.0482462089015731,0.24126815353551503,0.10095394096430735,-0.05580706473418033,0.18670560708663594,-0.14713472805978686,0.16947280314443358,-0.38849172244626395,-0.11708826022441052,0.022740746359946214,-0.39018265176573924,0.1818418153004546,0.12147181311453029,0.3996306145694471,0.17252028510885048,0.006659952633385776,0.023600966837493957,-0.05226559487219845,0.0945540829037849,0.36904933835254106,0.1221788734759264,0.2139259866864396,-0.49773839420259064,0.14367281303908888,0.14357653677479928,0.18078209674490917,0.17365687016157402,0.5052018047293543,0.24940724831746236,0.13380127531382371,-0.18255450620465521,1.0,0.3458836160271675,0.17297275350581828,-0.39324011874872067,0.11764188942273766,0.1413660426285585,0.60390084513999,0.5138597592772471,-0.23841544270438011,0.641257122840128,-0.14786099152988838,0.2559867476231574,0.07569898579812517,0.32478269624617206,0.25512814924686594,0.10311698285182494,0.0965703210028335,0.010855406295633864,0.11854596354683372,-0.2594747016262557,0.0994163581721104,0.0024396304996799644,0.03998326379343223,0.026808549771623637,-0.22959208032392278,0.07356562366846937,0.20745570749833672,0.34497052888176416,-0.048821419858883344,0.21867727453108693,-0.11190193719023682,0.05001460287106147,-0.17216223020750704,0.10845657465576627,0.17844351648593468
CO14CATI,0.007774904723771089,-0.010338104418265982,-0.09933105337176121,-0.03917890418066629,0.19097796526704292,-0.03657570951352737,0.1514366944484444,-0.10971580777618535,0.006275484711927401,0.5488083216006931,-0.011297044168378225,0.588730540168288,-0.009413197754221126,-0.04565436633304192,0.170453493569455,0.29744708676731607,-0.019160490734706933,-0.05327420762304944,-0.037295608254650676,-0.0018995030076145833,-0.30808042655452916,0.677873787959997,-0.002163687007315811,0.7863276414433734,0.15826468538176292,0.26993375059725333,-0.009795232194548574,0.11732359384458964,-0.002426531274445524,0.9420396369193067,0.012419968651119077,0.6413374258942242,-0.4198951505148924,0.6271862520881083,0.5471759161487693,0.3527231263786087,0.4455584785536534,0.6238268789215958,0.4099184291999095,0.02463354338210162,0.3662840439104209,0.3458836160271675,1.0,0.2799520341121766,-0.13629795976286752,0.019985333148017936,0.1128623553073705,0.5233950400938249,0.4392004902721664,0.47905856730757856,0.5614189977212312,0.28506540801154073,0.3799669497225379,-0.0021910526025347697,0.25674706285226645,0.6804640946157023,0.2765810570043623,0.4140455194120954,-0.047557036025099,0.07872251874684104,-0.12356000366793175,0.34638095411490105,-0.03786592743245464,-0.01929729714779941,-0.04086681436820327,-0.1756379918284313,-0.01549506203457779,0.2345443832227423,0.6192406407987938,-0.03407327178016462,0.15249776215081698,-0.027500711374389353,0.2253226974763389,-0.04629647712299623,0.5772735596836752,0.12893085486344183
CO14OSPA,-0.03705262316251723,0.33323157912255746,0.07475526761752652,0.18814075485060225,0.6302819315464006,0.600328936047556,0.6828582032669446,0.737223271614531,0.748859090364642,0.24326430863157283,-0.021368576951447175,0.16188978623630115,0.3638196440621281,-0.016211106092351157,0.36537316006558296,0.014607785265191936,0.6047844311269802,-0.16089013415819128,-0.00828221579826822,-0.12640501731976736,-0.0815401897358383,0.297238053294327,0.3748836693420213,0.2281396088814282,0.2987537360579677,0.12704558025182683,0.13818082460554,0.060561002053248186,0.3440101286038269,0.27623573148803343,0.35707201481898915,0.27095872257724085,-0.12635622860653822,0.2849126288225169,0.2428027368676541,0.10453165008755352,0.12920511315575067,0.2898087034951775,0.11542694818888415,0.3640482966886387,0.13389123667041022,0.17297275350581828,0.2799520341121766,1.0,0.09592671256665396,0.3489051924895187,0.3768975214477579,0.1532503835546162,0.5461106591922745,0.034238991523133214,0.1680424970965875,0.18903780332662193,0.22800179638868703,0.20223008939230389,0.1569530108085558,0.29351294967747704,0.47437696479091446,0.4972950112659431,0.274684207021478,0.3604267259103084,0.21006279131651254,0.5933326358164357,0.29855808535617034,0.31761577943519803,0.3007350056659145,-0.07279195082213487,0.34935441228206304,0.25098333658520544,0.1778668192852564,0.6279062648393346,0.2856921138693577,0.002254580491274571,0.7115815337097096,0.5812216666966888,0.26311042567966886,0.37710523714962674
CO14WUCL,0.025106546583079717,0.08138519256020257,0.078564335484034,0.09131844304030942,0.2666556123960439,0.17423776099326507,0.2123326656149466,0.2784059139400317,0.3477391881144463,0.24914540963002849,0.03505420153299161,-0.13299614271667567,0.08838461286873922,0.05878580250015363,-0.009608594577563528,-0.3358869201375547,0.1698358837211516,0.026235308953155876,0.1477907683671801,-0.05102528273093163,0.4027859993868144,0.13267580188904932,0.07782621969757245,-0.27740636952896935,-0.028554479069616116,0.40463629809374596,0.03601116510492935,0.29901044959754425,0.07505425874643598,-0.17395543570667055,0.06100796799926469,0.1878570884036569,0.4736276182397415,0.1758883942564973,0.25039735932176943,0.02916907309901004,-0.2863203446505424,-0.25135667737365125,-0.2504331767391431,0.054886722257625496,0.3709675652690322,-0.39324011874872067,-0.13629795976286752,0.09592671256665396,1.0,0.05237460275344616,0.0581172042411897,-0.5823516812981102,-0.4265231995588751,-0.16437428449784838,-0.6152775560425363,0.2969159244895879,-0.0691129608423473,0.04039235697794385,-0.2879353338317223,0.1561787703563259,-0.05854140138354155,0.21393692749027118,0.11406170938189727,0.08027018013876984,0.3556941766796836,-0.02741981748434946,0.11930534390066519,0.09640351906306298,0.09114634864835058,0.21841092904647927,0.10640325040782882,-0.11676296902114716,-0.26368879405002293,0.1756913332163313,-0.0626119412428355,0.05271668566550991,0.09159485322673357,0.18266006057087347,0.2224620806699211,0.0021972183006176683
CO14ZIHO,0.21300412863716284,0.951268326041917,0.3524612243862064,0.20444052717477393,0.23340140169398302,0.26472629186642366,0.32221937940347595,0.3662103694711247,0.3131649286693401,-0.021233924207780624,-0.04269415560055882,0.016830460795797336,-0.08543976856501778,0.1981755258129701,0.7466280701766894,-0.10350791380033404,0.2845793337747455,-0.2739126036588341,-0.02847582190244797,-0.3543757401641954,-0.03325688111790317,0.009852142214816034,-0.08702928829382182,0.0050612929165719965,0.6113661714732997,-0.0019144462620863236,0.3924897241882343,-0.01884920339051086,0.9678913088662511,-0.0022697508403008724,0.9944737422965162,0.009120087865475381,0.009922863935110524,-0.019178580501281933,-0.021217311650052962,0.09877993875772091,0.004945906214388509,0.07044934728807081,0.0020914317716387676,0.987145223362618,0.02117551721883124,0.11764188942273766,0.019985333148017936,0.3489051924895187,0.05237460275344616,1.0,0.8150080033051046,0.0013229698360231416,0.128819484715523,-0.16782509155806413,-0.008658029462720429,0.11734008592445212,0.06779349192476514,0.0697639536086117,0.028246825212362,-0.020660273264287512,0.22669067903670886,0.30133225501014993,0.8917950142416644,0.9259665512036662,0.1319082838150799,0.2631211146996302,0.9013963325533001,0.925226979358788,0.9112683224073578,0.009100969984110254,-0.08288066704453449,0.21193281369814737,-0.0003063050427889233,0.38864837904503374,0.5790647396883342,-0.07870956670074308,0.3120391276440582,0.28239595107431203,-0.008784279945295513,0.7631519812285246
